X,Y,OBJECTID,PlaceID,YearPlaceId,City,State,CityState,Year,AsOfDate,dockCt,dockNm,docklessCt,docklessNm,scooterCt,scooterNm,Type,Lat,Lon
-86.118044,39.978371,773,IN0082,2018IN0082,Carmel,IN,"Carmel, IN",2018,201812,14,Carmel Bike Share,0,-,0,-,Docked only,39.978371,-86.118044
-86.118044,39.978371,774,IN0082,2017IN0082,Carmel,IN,"Carmel, IN",2017,201712,13,Carmel Bike Share,0,-,0,-,Docked only,39.978371,-86.118044
-86.118044,39.978371,775,IN0082,2016IN0082,Carmel,IN,"Carmel, IN",2016,201612,12,Carmel Bike Share,0,-,0,-,Docked only,39.978371,-86.118044
-86.118044,39.978371,776,IN0082,2015IN0082,Carmel,IN,"Carmel, IN",2015,201512,10,Carmel Bike Share,0,-,0,-,Docked only,39.978371,-86.118044
-85.076667,33.580833,777,GA0067,2019GA0067,Carrollton,GA,"Carrollton, GA",2019,201912,11,Carrollton,0,-,0,-,Docked only,33.580833,-85.076667
-85.076667,33.580833,778,GA0067,2018GA0067,Carrollton,GA,"Carrollton, GA",2018,201812,11,Carrollton,0,-,0,-,Docked only,33.580833,-85.076667
-85.076667,33.580833,779,GA0067,2017GA0067,Carrollton,GA,"Carrollton, GA",2017,201712,10,Carrollton,0,-,0,-,Docked only,33.580833,-85.076667
-81.099834,32.083541,780,GA0069,2017GA0069,Savannah,GA,"Savannah, GA",2017,201712,2,CAT B-cycle,0,-,0,-,Docked only,32.083541,-81.099834
-81.099834,32.083541,781,GA0069,2016GA0069,Savannah,GA,"Savannah, GA",2016,201612,2,CAT B-cycle,0,-,0,-,Docked only,32.083541,-81.099834
-81.099834,32.083541,782,GA0069,2015GA0069,Savannah,GA,"Savannah, GA",2015,201512,2,CAT B-cycle,0,-,0,-,Docked only,32.083541,-81.099834
-73.756232,42.652579,783,NY00156,2019NY00156,Albany,NY,"Albany, NY",2019,201912,76,CDPHP,0,-,0,-,Docked only,42.652579,-73.756232
-73.756232,42.652579,784,NY00156,2018NY00156,Albany,NY,"Albany, NY",2018,201812,76,CDPHP,0,-,0,-,Docked only,42.652579,-73.756232
-73.756232,42.652579,785,NY00156,2017NY00156,Albany,NY,"Albany, NY",2017,201712,74,CDPHP,0,-,0,-,Docked only,42.652579,-73.756232
-80.843127,35.227087,786,NC00139,2019NC00139,Charlotte,NC,"Charlotte, NC",2019,201912,29,Charlotte B-cycle,2,"Spin, Vbikes",1,Bird,All micro,35.227087,-80.843127
-80.843127,35.227087,787,NC00139,2018NC00139,Charlotte,NC,"Charlotte, NC",2018,201812,29,Charlotte B-cycle,3,"LimeBike, Spin, Vbikes",3,"Bird, Lime, Spin",All micro,35.227087,-80.843127
-80.843127,35.227087,788,NC00139,2017NC00139,Charlotte,NC,"Charlotte, NC",2017,201712,26,Charlotte B-cycle,5,"LimeBike, MoBike, Ofo, Spin, Vbikes",0,-,Bikes only,35.227087,-80.843127
-80.843127,35.227087,789,NC00139,2016NC00139,Charlotte,NC,"Charlotte, NC",2016,201612,25,Charlotte B-cycle,0,-,0,-,Docked only,35.227087,-80.843127
-80.843127,35.227087,790,NC00139,2015NC00139,Charlotte,NC,"Charlotte, NC",2015,201512,24,Charlotte B-cycle,0,-,0,-,Docked only,35.227087,-80.843127
-84.51202,39.103118,791,OH00164,2019OH00164,Cincinnati,OH,"Cincinnati, OH",2019,201912,57,Cincy RedBike Bike,0,-,1,Lime,Docked and scooters,39.103118,-84.51202
-84.51202,39.103118,792,OH00164,2018OH00164,Cincinnati,OH,"Cincinnati, OH",2018,201812,57,Cincy RedBike Bike,0,-,2,"Bird, Lime",Docked and scooters,39.103118,-84.51202
-84.51202,39.103118,793,OH00164,2017OH00164,Cincinnati,OH,"Cincinnati, OH",2017,201712,57,Cincy RedBike Bike,0,-,0,-,Docked only,39.103118,-84.51202
-84.51202,39.103118,794,OH00164,2016OH00164,Cincinnati,OH,"Cincinnati, OH",2016,201612,56,Cincy RedBike Bike,0,-,0,-,Docked only,39.103118,-84.51202
-84.51202,39.103118,795,OH00164,2015OH00164,Cincinnati,OH,"Cincinnati, OH",2015,201512,50,Cincy RedBike Bike,0,-,0,-,Docked only,39.103118,-84.51202
-74.005941,40.712784,796,NY00160,2019NY00160,New York,NY,"New York, NY",2019,201912,841,Citi Bike,0,-,1,Spin,Docked and scooters,40.712784,-74.005941
-74.005941,40.712784,797,NY00160,2018NY00160,New York,NY,"New York, NY",2018,201812,841,Citi Bike,0,-,0,-,Docked only,40.712784,-74.005941
-74.005941,40.712784,798,NY00160,2017NY00160,New York,NY,"New York, NY",2017,201712,811,Citi Bike,0,-,0,-,Docked only,40.712784,-74.005941
-74.005941,40.712784,799,NY00160,2016NY00160,New York,NY,"New York, NY",2016,201612,664,Citi Bike,0,-,0,-,Docked only,40.712784,-74.005941
-74.005941,40.712784,800,NY00160,2015NY00160,New York,NY,"New York, NY",2015,201512,507,Citi Bike,0,-,0,-,Docked only,40.712784,-74.005941
-80.19179,25.76168,801,FL0055,2019FL0055,Miami,FL,"Miami, FL",2019,201912,153,Citi Bike Miami,1,Spin,3,"Lime, Lyft, Spin",All micro,25.76168,-80.19179
-80.19179,25.76168,802,FL0055,2018FL0055,Miami,FL,"Miami, FL",2018,201812,153,Citi Bike Miami,1,Spin,2,"Bird, Lime",All micro,25.76168,-80.19179
-80.19179,25.76168,803,FL0055,2017FL0055,Miami,FL,"Miami, FL",2017,201712,152,Citi Bike Miami,1,Spin,0,-,All bikes,25.76168,-80.19179
-80.19179,25.76168,804,FL0055,2016FL0055,Miami,FL,"Miami, FL",2016,201612,151,Citi Bike Miami,0,-,0,-,Docked only,25.76168,-80.19179
-80.19179,25.76168,805,FL0055,2015FL0055,Miami,FL,"Miami, FL",2015,201512,136,Citi Bike Miami,0,-,0,-,Docked only,25.76168,-80.19179
-79.395023,36.585972,806,VA00217,2019VA00217,Danville,VA,"Danville, VA",2019,201912,5,"City of Danville, VA",0,-,0,-,Docked only,36.585972,-79.395023
-79.395023,36.585972,807,VA00217,2018VA00217,Danville,VA,"Danville, VA",2018,201812,5,"City of Danville, VA",0,-,0,-,Docked only,36.585972,-79.395023
-79.395023,36.585972,808,VA00217,2017VA00217,Danville,VA,"Danville, VA",2017,201712,5,"City of Danville, VA",0,-,0,-,Docked only,36.585972,-79.395023
-71.552287,42.345927,809,MA00103,2019MA00103,Marlborough,MA,"Marlborough, MA",2019,201912,6,"City of Marlborough, MA",0,-,0,-,Docked only,42.345927,-71.552287
-71.552287,42.345927,810,MA00103,2018MA00103,Marlborough,MA,"Marlborough, MA",2018,201812,6,"City of Marlborough, MA",0,-,0,-,Docked only,42.345927,-71.552287
-71.552287,42.345927,811,MA00103,2017MA00103,Marlborough,MA,"Marlborough, MA",2017,201712,6,"City of Marlborough, MA",0,-,0,-,Docked only,42.345927,-71.552287
-82.457178,27.950575,812,FL0064,2019FL0064,Tampa,FL,"Tampa, FL",2019,201912,99,Coast Bike Share,0,-,2,"Jump, Spin",Docked and scooters,27.950575,-82.457178
-82.457178,27.950575,813,FL0064,2018FL0064,Tampa,FL,"Tampa, FL",2018,201812,99,Coast Bike Share,0,-,0,-,Docked only,27.950575,-82.457178
-82.457178,27.950575,814,FL0064,2017FL0064,Tampa,FL,"Tampa, FL",2017,201712,74,Coast Bike Share,0,-,0,-,Docked only,27.950575,-82.457178
-82.457178,27.950575,815,FL0064,2016FL0064,Tampa,FL,"Tampa, FL",2016,201612,61,Coast Bike Share,0,-,0,-,Docked only,27.950575,-82.457178
-82.457178,27.950575,816,FL0064,2015FL0064,Tampa,FL,"Tampa, FL",2015,201512,30,Coast Bike Share,0,-,0,-,Docked only,27.950575,-82.457178
-82.998794,39.961176,817,OH00166,2019OH00166,Columbus,OH,"Columbus, OH",2019,201912,79,COGO,0,-,1,Lime,Docked and scooters,39.961176,-82.998794
-82.998794,39.961176,818,OH00166,2018OH00166,Columbus,OH,"Columbus, OH",2018,201812,79,COGO,0,-,2,"Bird, Lime",Docked and scooters,39.961176,-82.998794
-82.998794,39.961176,819,OH00166,2017OH00166,Columbus,OH,"Columbus, OH",2017,201712,46,COGO,0,-,0,-,Docked only,39.961176,-82.998794
-82.998794,39.961176,820,OH00166,2016OH00166,Columbus,OH,"Columbus, OH",2016,201612,46,COGO,0,-,0,-,Docked only,39.961176,-82.998794
-82.998794,39.961176,821,OH00166,2015OH00166,Columbus,OH,"Columbus, OH",2015,201512,30,COGO,0,-,0,-,Docked only,39.961176,-82.998794
-76.9275,38.996667,822,MD00119,2019MD00119,College Park,MD,"College Park, MD",2019,201912,24,College Park,0,-,0,-,Docked only,38.996667,-76.9275
-76.9275,38.996667,823,MD00119,2018MD00119,College Park,MD,"College Park, MD",2018,201812,24,College Park,0,-,0,-,Docked only,38.996667,-76.9275
-76.9275,38.996667,824,MD00119,2017MD00119,College Park,MD,"College Park, MD",2017,201712,23,College Park,0,-,0,-,Docked only,38.996667,-76.9275
-76.9275,38.996667,825,MD00119,2016MD00119,College Park,MD,"College Park, MD",2016,201612,19,College Park,0,-,0,-,Docked only,38.996667,-76.9275
-82.127778,33.5375,826,GA0068,2019GA0068,Evans,GA,"Evans, GA",2019,201912,1,Columbia County B-cycle,0,-,0,-,Docked only,33.5375,-82.127778
-82.127778,33.5375,827,GA0068,2018GA0068,Evans,GA,"Evans, GA",2018,201812,1,Columbia County B-cycle,0,-,0,-,Docked only,33.5375,-82.127778
-82.127778,33.5375,828,GA0068,2017GA0068,Evans,GA,"Evans, GA",2017,201712,1,Columbia County B-cycle,0,-,0,-,Docked only,33.5375,-82.127778
-82.127778,33.5375,829,GA0068,2016GA0068,Evans,GA,"Evans, GA",2016,201612,1,Columbia County B-cycle,0,-,0,-,Docked only,33.5375,-82.127778
-82.127778,33.5375,830,GA0068,2015GA0068,Evans,GA,"Evans, GA",2015,201512,1,Columbia County B-cycle,0,-,0,-,Docked only,33.5375,-82.127778
-85.92138,39.20144,831,IN0083,2019IN0083,Columbus,IN,"Columbus, IN",2019,201912,8,columBike,0,-,0,-,Docked only,39.20144,-85.92138
-85.92138,39.20144,832,IN0083,2018IN0083,Columbus,IN,"Columbus, IN",2018,201812,8,columBike,0,-,0,-,Docked only,39.20144,-85.92138
-85.92138,39.20144,833,IN0083,2017IN0083,Columbus,IN,"Columbus, IN",2017,201712,8,columBike,0,-,0,-,Docked only,39.20144,-85.92138
-85.92138,39.20144,834,IN0083,2016IN0083,Columbus,IN,"Columbus, IN",2016,201612,8,columBike,0,-,0,-,Docked only,39.20144,-85.92138
-81.025078,34.924867,835,SC00186,2019SC00186,Rock Hill,SC,"Rock Hill, SC",2019,201912,5,Comporium,0,-,0,-,Docked only,34.924867,-81.025078
-81.025078,34.924867,836,SC00186,2018SC00186,Rock Hill,SC,"Rock Hill, SC",2018,201812,5,Comporium,0,-,0,-,Docked only,34.924867,-81.025078
-97.396381,27.800583,837,TX00195,2019TX00195,Corpus Christi,TX,"Corpus Christi, TX",2019,201912,8,Corpus Christi,0,-,0,-,Docked only,27.800583,-97.396381
-97.396381,27.800583,838,TX00195,2018TX00195,Corpus Christi,TX,"Corpus Christi, TX",2018,201812,8,Corpus Christi,0,-,0,-,Docked only,27.800583,-97.396381
-97.396381,27.800583,839,TX00195,2017TX00195,Corpus Christi,TX,"Corpus Christi, TX",2017,201712,8,Corpus Christi,0,-,0,-,Docked only,27.800583,-97.396381
-123.262044,44.564566,840,OR00176,2019OR00176,Corvallis,OR,"Corvallis, OR",2019,201912,10,Corvallis,0,-,0,-,Docked only,44.564566,-123.262044
-123.262044,44.564566,841,OR00176,2018OR00176,Corvallis,OR,"Corvallis, OR",2018,201812,10,Corvallis,0,-,0,-,Docked only,44.564566,-123.262044
-123.262044,44.564566,842,OR00176,2017OR00176,Corvallis,OR,"Corvallis, OR",2017,201712,8,Corvallis,0,-,0,-,Docked only,44.564566,-123.262044
-123.262044,44.564566,843,OR00176,2016OR00176,Corvallis,OR,"Corvallis, OR",2016,201612,8,Corvallis,0,-,0,-,Docked only,44.564566,-123.262044
-83.176315,42.32226,844,MI00127,2019MI00127,Dearborn,MI,"Dearborn, MI",2019,201912,14,Dearborn,0,-,0,-,Docked only,42.32226,-83.176315
-83.176315,42.32226,845,MI00127,2018MI00127,Dearborn,MI,"Dearborn, MI",2018,201812,14,Dearborn,0,-,0,-,Docked only,42.32226,-83.176315
-83.176315,42.32226,846,MI00127,2017MI00127,Dearborn,MI,"Dearborn, MI",2017,201712,10,Dearborn,0,-,0,-,Docked only,42.32226,-83.176315
-117.161084,32.715738,847,CA0025,2016CA0025,San Diego,CA,"San Diego, CA",2016,201612,95,DecoBike,0,-,0,-,Docked only,32.715738,-117.161084
-117.161084,32.715738,848,CA0025,2015CA0025,San Diego,CA,"San Diego, CA",2015,201512,79,DecoBike,0,-,0,-,Docked only,32.715738,-117.161084
-104.990251,39.739236,849,CO0042,2019CO0042,Denver,CO,"Denver, CO",2019,201912,87,Denver B-cycle,0,-,2,"Lime, Lyft",Docked and scooters,39.739236,-104.990251
-104.990251,39.739236,850,CO0042,2018CO0042,Denver,CO,"Denver, CO",2018,201812,87,Denver B-cycle,0,-,3,"Bird, Lime, Lyft",Docked and scooters,39.739236,-104.990251
-104.990251,39.739236,851,CO0042,2016CO0042,Denver,CO,"Denver, CO",2016,201612,89,Denver B-cycle,0,-,0,-,Docked only,39.739236,-104.990251
-104.990251,39.739236,852,CO0042,2017CO0042,Denver,CO,"Denver, CO",2017,201712,87,Denver B-cycle,0,-,0,-,Docked only,39.739236,-104.990251
-104.990251,39.739236,853,CO0042,2015CO0042,Denver,CO,"Denver, CO",2015,201512,84,Denver B-cycle,0,-,0,-,Docked only,39.739236,-104.990251
-93.609106,41.600545,854,IA0073,2019IA0073,Des Moines,IA,"Des Moines, IA",2019,201912,22,Des Moines B-cycle,0,-,0,-,Docked only,41.600545,-93.609106
-93.609106,41.600545,855,IA0073,2018IA0073,Des Moines,IA,"Des Moines, IA",2018,201812,22,Des Moines B-cycle,0,-,0,-,Docked only,41.600545,-93.609106
-93.609106,41.600545,856,IA0073,2017IA0073,Des Moines,IA,"Des Moines, IA",2017,201712,21,Des Moines B-cycle,0,-,0,-,Docked only,41.600545,-93.609106
-93.609106,41.600545,857,IA0073,2016IA0073,Des Moines,IA,"Des Moines, IA",2016,201612,12,Des Moines B-cycle,0,-,0,-,Docked only,41.600545,-93.609106
-93.609106,41.600545,858,IA0073,2015IA0073,Des Moines,IA,"Des Moines, IA",2015,201512,6,Des Moines B-cycle,0,-,0,-,Docked only,41.600545,-93.609106
-117.161084,32.715738,859,CA0025,2017CA0025,San Diego,CA,"San Diego, CA",2017,201712,100,DiscoverBike,1,Ofo,0,-,All bikes,32.715738,-117.161084
-117.161084,32.715738,860,CA0025,2018CA0025,San Diego,CA,"San Diego, CA",2018,201812,100,DiscoverBike,2,"Jump, Spin",4,"Bird, Jump, Lime, Lyft",All micro,32.715738,-117.161084
-87.629798,41.878114,861,IL0079,2019IL0079,Chicago,IL,"Chicago, IL",2019,201912,608,Divvy,0,-,5,"Bird, Bolt, Jump, Lime, Lyft",Docked and scooters,41.878114,-87.629798
-87.629798,41.878114,862,IL0079,2018IL0079,Chicago,IL,"Chicago, IL",2018,201812,608,Divvy,0,-,0,-,Docked only,41.878114,-87.629798
-87.629798,41.878114,863,IL0079,2016IL0079,Chicago,IL,"Chicago, IL",2016,201612,582,Divvy,0,-,0,-,Docked only,41.878114,-87.629798
-87.629798,41.878114,864,IL0079,2017IL0079,Chicago,IL,"Chicago, IL",2017,201712,574,Divvy,0,-,0,-,Docked only,41.878114,-87.629798
-87.629798,41.878114,865,IL0079,2015IL0079,Chicago,IL,"Chicago, IL",2015,201512,469,Divvy,0,-,0,-,Docked only,41.878114,-87.629798
-118.3951,37.3635,866,CA0013,2017CA0013,Bishop,CA,"Bishop, CA",2017,201712,2,Eastside,0,-,0,-,Docked only,37.3635,-118.3951
-106.442456,31.777576,867,TX00198,2019TX00198,El Paso,TX,"El Paso, TX",2019,201912,16,El Paso B-cycle,0,-,0,-,Docked only,31.777576,-106.442456
-106.442456,31.777576,868,TX00198,2018TX00198,El Paso,TX,"El Paso, TX",2018,201812,16,El Paso B-cycle,0,-,0,-,Docked only,31.777576,-106.442456
-106.442456,31.777576,869,TX00198,2017TX00198,El Paso,TX,"El Paso, TX",2017,201712,16,El Paso B-cycle,0,-,0,-,Docked only,31.777576,-106.442456
-106.442456,31.777576,870,TX00198,2016TX00198,El Paso,TX,"El Paso, TX",2016,201612,15,El Paso B-cycle,0,-,0,-,Docked only,31.777576,-106.442456
-106.442456,31.777576,871,TX00198,2015TX00198,El Paso,TX,"El Paso, TX",2015,201512,8,El Paso B-cycle,0,-,0,-,Docked only,31.777576,-106.442456
-123.086754,44.052069,872,OR00177,2019OR00177,Eugene,OR,"Eugene, OR",2019,201912,39,Eugene,0,-,0,-,Docked only,44.052069,-123.086754
-123.086754,44.052069,873,OR00177,2018OR00177,Eugene,OR,"Eugene, OR",2018,201812,39,Eugene,0,-,0,-,Docked only,44.052069,-123.086754
-90.04898,35.149534,874,TN00191,2019TN00191,Memphis,TN,"Memphis, TN",2019,201912,73,Explore,0,-,2,"Bolt, Lime",Docked and scooters,35.149534,-90.04898
-90.04898,35.149534,875,TN00191,2018TN00191,Memphis,TN,"Memphis, TN",2018,201812,73,Explore,0,-,2,"Bird, Lime",Docked and scooters,35.149534,-90.04898
-96.796988,32.776664,876,TX00196,2017TX00196,Dallas,TX,"Dallas, TX",2017,201712,2,Fairpark B-cycle,3,"Ofo, Spin, Vbikes",0,-,All bikes,32.776664,-96.796988
-96.796988,32.776664,877,TX00196,2016TX00196,Dallas,TX,"Dallas, TX",2016,201612,2,Fairpark B-cycle,0,-,0,-,Docked only,32.776664,-96.796988
-96.796988,32.776664,878,TX00196,2015TX00196,Dallas,TX,"Dallas, TX",2015,201512,2,Fairpark B-cycle,0,-,0,-,Docked only,32.776664,-96.796988
-105.084423,40.58526,879,CO0043,2017CO0043,Fort Collins,CO,"Fort Collins, CO",2017,201712,20,Fort Collins Bike Share,0,-,0,-,Docked only,40.58526,-105.084423
-105.084423,40.58526,880,CO0043,2016CO0043,Fort Collins,CO,"Fort Collins, CO",2016,201612,20,Fort Collins Bike Share,0,-,0,-,Docked only,40.58526,-105.084423
-85.139351,41.079273,881,IN0085,2017IN0085,Fort Wayne,IN,"Fort Wayne, IN",2017,201712,6,Fort Wayne,0,-,0,-,Docked only,41.079273,-85.139351
-85.139351,41.079273,882,IN0085,2016IN0085,Fort Wayne,IN,"Fort Wayne, IN",2016,201612,6,Fort Wayne,0,-,0,-,Docked only,41.079273,-85.139351
-97.330766,32.755488,883,TX00199,2019TX00199,Fort Worth,TX,"Fort Worth, TX",2019,201912,46,Fort Worth B-cycle,1,Vbikes,0,-,All bikes,32.755488,-97.330766
-97.330766,32.755488,884,TX00199,2018TX00199,Fort Worth,TX,"Fort Worth, TX",2018,201812,46,Fort Worth B-cycle,1,Vbikes,0,-,All bikes,32.755488,-97.330766
-97.330766,32.755488,885,TX00199,2017TX00199,Fort Worth,TX,"Fort Worth, TX",2017,201712,46,Fort Worth B-cycle,1,Vbikes,0,-,All bikes,32.755488,-97.330766
-97.330766,32.755488,886,TX00199,2016TX00199,Fort Worth,TX,"Fort Worth, TX",2016,201612,46,Fort Worth B-cycle,0,-,0,-,Docked only,32.755488,-97.330766
-97.330766,32.755488,887,TX00199,2015TX00199,Fort Worth,TX,"Fort Worth, TX",2015,201512,35,Fort Worth B-cycle,0,-,0,-,Docked only,32.755488,-97.330766
-82.324826,29.651634,888,FL0051,2017FL0051,Gainesville,FL,"Gainesville, FL",2017,201712,4,Gainesville,0,-,0,-,Docked only,29.651634,-82.324826
-82.324826,29.651634,889,FL0051,2016FL0051,Gainesville,FL,"Gainesville, FL",2016,201612,4,Gainesville,0,-,0,-,Docked only,29.651634,-82.324826
-96.789803,46.877186,890,ND00144,2019ND00144,Fargo,ND,"Fargo, ND",2019,201912,11,Great Rides,0,-,0,-,Docked only,46.877186,-96.789803
-96.789803,46.877186,891,ND00144,2018ND00144,Fargo,ND,"Fargo, ND",2018,201812,11,Great Rides,0,-,0,-,Docked only,46.877186,-96.789803
-96.789803,46.877186,892,ND00144,2017ND00144,Fargo,ND,"Fargo, ND",2017,201712,11,Great Rides,0,-,0,-,Docked only,46.877186,-96.789803
-96.789803,46.877186,893,ND00144,2016ND00144,Fargo,ND,"Fargo, ND",2016,201612,11,Great Rides,0,-,0,-,Docked only,46.877186,-96.789803
-96.789803,46.877186,894,ND00144,2015ND00144,Fargo,ND,"Fargo, ND",2015,201512,11,Great Rides,0,-,0,-,Docked only,46.877186,-96.789803
-111.891047,40.760779,895,UT00210,2018UT00210,Salt Lake City,UT,"Salt Lake City, UT",2018,201812,34,GreenBikes,0,-,1,Lime,Docked and scooters,40.760779,-111.891047
-111.891047,40.760779,896,UT00210,2019UT00210,Salt Lake City,UT,"Salt Lake City, UT",2019,201912,34,GreenBikes,0,-,2,"Bird, Lime",Docked and scooters,40.760779,-111.891047
-111.891047,40.760779,897,UT00210,2017UT00210,Salt Lake City,UT,"Salt Lake City, UT",2017,201712,33,GreenBikes,0,-,0,-,Docked only,40.760779,-111.891047
-111.891047,40.760779,898,UT00210,2016UT00210,Salt Lake City,UT,"Salt Lake City, UT",2016,201612,33,GreenBikes,0,-,0,-,Docked only,40.760779,-111.891047
-111.891047,40.760779,899,UT00210,2015UT00210,Salt Lake City,UT,"Salt Lake City, UT",2015,201512,19,GreenBikes,0,-,0,-,Docked only,40.760779,-111.891047
-73.212072,44.475883,900,VT00223,2019VT00223,Burlington,VT,"Burlington, VT",2019,201912,16,Greenride,0,-,0,-,Docked only,44.475883,-73.212072
-73.212072,44.475883,901,VT00223,2018VT00223,Burlington,VT,"Burlington, VT",2018,201812,16,Greenride,0,-,0,-,Docked only,44.475883,-73.212072
-82.39401,34.852618,902,SC00185,2017SC00185,Greenville,SC,"Greenville, SC",2017,201712,10,Greenville B-cycle,0,-,0,-,Docked only,34.852618,-82.39401
-82.39401,34.852618,903,SC00185,2019SC00185,Greenville,SC,"Greenville, SC",2019,201912,9,Greenville B-cycle,0,-,0,-,Docked only,34.852618,-82.39401
-82.39401,34.852618,904,SC00185,2018SC00185,Greenville,SC,"Greenville, SC",2018,201812,9,Greenville B-cycle,0,-,0,-,Docked only,34.852618,-82.39401
-82.39401,34.852618,905,SC00185,2016SC00185,Greenville,SC,"Greenville, SC",2016,201612,9,Greenville B-cycle,0,-,0,-,Docked only,34.852618,-82.39401
-82.39401,34.852618,906,SC00185,2015SC00185,Greenville,SC,"Greenville, SC",2015,201512,8,Greenville B-cycle,0,-,0,-,Docked only,34.852618,-82.39401
-112.074037,33.448377,907,AZ006,2017AZ006,Phoenix,AZ,"Phoenix, AZ",2017,201712,113,Grid,0,-,0,-,Docked only,33.448377,-112.074037
-112.074037,33.448377,908,AZ006,2019AZ006,Phoenix,AZ,"Phoenix, AZ",2019,201912,112,Grid,0,-,0,-,Docked only,33.448377,-112.074037
-112.074037,33.448377,909,AZ006,2018AZ006,Phoenix,AZ,"Phoenix, AZ",2018,201812,112,Grid,0,-,0,-,Docked only,33.448377,-112.074037
-112.074037,33.448377,910,AZ006,2016AZ006,Phoenix,AZ,"Phoenix, AZ",2016,201612,96,Grid,0,-,0,-,Docked only,33.448377,-112.074037
-112.074037,33.448377,911,AZ006,2015AZ006,Phoenix,AZ,"Phoenix, AZ",2015,201512,62,Grid,0,-,0,-,Docked only,33.448377,-112.074037
-76.886701,40.273191,912,PA00180,2019PA00180,Harrisburg,PA,"Harrisburg, PA",2019,201912,11,Harrisburg,0,-,0,-,Docked only,40.273191,-76.886701
-76.886701,40.273191,913,PA00180,2018PA00180,Harrisburg,PA,"Harrisburg, PA",2018,201812,11,Harrisburg,0,-,0,-,Docked only,40.273191,-76.886701
-76.886701,40.273191,914,PA00180,2017PA00180,Harrisburg,PA,"Harrisburg, PA",2017,201712,11,Harrisburg,0,-,0,-,Docked only,40.273191,-76.886701
-157.858333,21.306944,915,HI0072,2017HI0072,Honolulu,HI,"Honolulu, HI",2017,201712,99,Hawaii Bikibike,1,LimeBike,0,-,All bikes,21.306944,-157.858333
-157.858333,21.306944,916,HI0072,2019HI0072,Honolulu,HI,"Honolulu, HI",2019,201912,136,Hawaii Bikibike,0,-,0,-,Docked only,21.306944,-157.858333
-157.858333,21.306944,917,HI0072,2018HI0072,Honolulu,HI,"Honolulu, HI",2018,201812,136,Hawaii Bikibike,0,-,0,-,Docked only,21.306944,-157.858333
-79.995886,40.440625,918,PA00182,2019PA00182,Pittsburgh,PA,"Pittsburgh, PA",2019,201912,110,Healthy Ride,0,-,0,-,Docked only,40.440625,-79.995886
-79.995886,40.440625,919,PA00182,2018PA00182,Pittsburgh,PA,"Pittsburgh, PA",2018,201812,110,Healthy Ride,0,-,0,-,Docked only,40.440625,-79.995886
-79.995886,40.440625,920,PA00182,2017PA00182,Pittsburgh,PA,"Pittsburgh, PA",2017,201712,50,Healthy Ride,0,-,0,-,Docked only,40.440625,-79.995886
-79.995886,40.440625,921,PA00182,2016PA00182,Pittsburgh,PA,"Pittsburgh, PA",2016,201612,50,Healthy Ride,0,-,0,-,Docked only,40.440625,-79.995886
-79.995886,40.440625,922,PA00182,2015PA00182,Pittsburgh,PA,"Pittsburgh, PA",2015,201512,49,Healthy Ride,0,-,0,-,Docked only,40.440625,-79.995886
-95.997988,41.252363,923,NE00146,2019NE00146,Omaha,NE,"Omaha, NE",2019,201912,69,Heartland B-cycle,0,-,0,-,Docked only,41.252363,-95.997988
-95.997988,41.252363,924,NE00146,2018NE00146,Omaha,NE,"Omaha, NE",2018,201812,69,Heartland B-cycle,0,-,0,-,Docked only,41.252363,-95.997988
-95.997988,41.252363,925,NE00146,2017NE00146,Omaha,NE,"Omaha, NE",2017,201712,35,Heartland B-cycle,0,-,0,-,Docked only,41.252363,-95.997988
-95.997988,41.252363,926,NE00146,2016NE00146,Omaha,NE,"Omaha, NE",2016,201612,35,Heartland B-cycle,0,-,0,-,Docked only,41.252363,-95.997988
-95.997988,41.252363,927,NE00146,2015NE00146,Omaha,NE,"Omaha, NE",2015,201512,31,Heartland B-cycle,0,-,0,-,Docked only,41.252363,-95.997988
-79.931051,32.776475,928,SC00184,2019SC00184,Charleston,SC,"Charleston, SC",2019,201912,31,Holy Spokes,0,-,0,-,Docked only,32.776475,-79.931051
-79.931051,32.776475,929,SC00184,2018SC00184,Charleston,SC,"Charleston, SC",2018,201812,31,Holy Spokes,0,-,0,-,Docked only,32.776475,-79.931051
-79.931051,32.776475,930,SC00184,2017SC00184,Charleston,SC,"Charleston, SC",2017,201712,30,Holy Spokes,0,-,0,-,Docked only,32.776475,-79.931051
-95.369803,29.760427,931,TX00201,2019TX00201,Houston,TX,"Houston, TX",2019,201912,88,Houston B-cycle,0,-,0,-,Docked only,29.760427,-95.369803
-95.369803,29.760427,932,TX00201,2018TX00201,Houston,TX,"Houston, TX",2018,201812,88,Houston B-cycle,0,-,0,-,Docked only,29.760427,-95.369803
-95.369803,29.760427,933,TX00201,2017TX00201,Houston,TX,"Houston, TX",2017,201712,60,Houston B-cycle,0,-,0,-,Docked only,29.760427,-95.369803
-95.369803,29.760427,934,TX00201,2016TX00201,Houston,TX,"Houston, TX",2016,201612,43,Houston B-cycle,0,-,0,-,Docked only,29.760427,-95.369803
-95.369803,29.760427,935,TX00201,2015TX00201,Houston,TX,"Houston, TX",2015,201512,29,Houston B-cycle,0,-,0,-,Docked only,29.760427,-95.369803
-71.05888,42.360083,936,MA0098,2017MA0098,Boston,MA,"Boston, MA",2017,201712,195,Hubway,0,-,0,-,Docked only,42.360083,-71.05888
